Company Symbol,Company Name,Exchange,Domicile
B43CFT,United Airways (Bangladesh) Ltd.,BANGLADESH,BANGLADESH
B44G9L,M.I. Cement Factory Ltd.,BANGLADESH,BANGLADESH
B4518M,Deshbandhu Polymer Limited,BANGLADESH,BANGLADESH
B453FG,Grameenphone Ltd.,BANGLADESH,BANGLADESH
B4641Q,GPH Ispat Limited,BANGLADESH,BANGLADESH
B4JP4J,Marico Bangladesh Limited.,BANGLADESH,BANGLADESH
B4LWWD,Bangladesh Submarine Cable Co. Ltd.,BANGLADESH,BANGLADESH
B4Z2JQ,Malek Spinning Mills Ltd.,BANGLADESH,BANGLADESH
B52JP1,Islami Insurance Bangladesh Limited,BANGLADESH,BANGLADESH
B52X73,Barakatullah Electro Dynamics Ltd.,BANGLADESH,BANGLADESH
B53N1M,The Dacca Dyeing and Manufacturing Co. Ltd.,BANGLADESH,BANGLADESH
B53VXP,Beacon Pharmaceuticals Ltd.,BANGLADESH,BANGLADESH
B56PT9,Salvo Chemical Industry Ltd.,BANGLADESH,BANGLADESH
B56XXJ,Popular Life First Mutual Fund,BANGLADESH,BANGLADESH
B5LZGQ,Rangpur Dairy and Food Products Limited,BANGLADESH,BANGLADESH
B60953,R.N. Spinning Mills Ltd.,BANGLADESH,BANGLADESH
B6192C,Dhaka Insurance Limited,BANGLADESH,BANGLADESH
B61HX4,Asia Insurance Limited,BANGLADESH,BANGLADESH
B62QK8,Rak Ceramics (Bangladesh) Ltd.,BANGLADESH,BANGLADESH
B66K50,Khulna Power Company Ltd.,BANGLADESH,BANGLADESH
B6R2SH,MJL Bangladesh Ltd.,BANGLADESH,BANGLADESH
B77CSH,Zahintex Industries Ltd.,BANGLADESH,BANGLADESH
B7T8VW,Aamra Technologies Limited,BANGLADESH,BANGLADESH
B7Y2M9,G.S.P. Finance Co. (Bangladesh) Ltd.,BANGLADESH,BANGLADESH
B80502,Padma Islami Life Insurance Ltd.,BANGLADESH,BANGLADESH
B82C14,Delta Spinners Limited,BANGLADESH,BANGLADESH
B83JPK,Saiham Cotton Mills Ltd.,BANGLADESH,BANGLADESH
B88CBS,GBB POWER Ltd.,BANGLADESH,BANGLADESH
B88CRX,Unique Hotel & Resorts Ltd.,BANGLADESH,BANGLADESH
B8K4HZ,Generation Next Fashions Ltd.,BANGLADESH,BANGLADESH
B8PQZW,Summit Purbanchol Power Co. Ltd.,BANGLADESH,BANGLADESH
B8SF44,Premier Cement Mills Ltd.,BANGLADESH,BANGLADESH
B9220F,Global Heavy Chemicals Ltd.,BANGLADESH,BANGLADESH
B94XHG,Envoy Textiles Ltd.,BANGLADESH,BANGLADESH
B974YW,Orion Pharma Ltd.,BANGLADESH,BANGLADESH
B9G815,Sunlife Insurance Co. Ltd.,BANGLADESH,BANGLADESH
B9KDP7,Argon Denims Ltd.,BANGLADESH,BANGLADESH
B9Q983,Golden Harvest Agro Industries Ltd.,BANGLADESH,BANGLADESH
B9SKTG,Bengal Windsor Thermoplastics Ltd.,BANGLADESH,BANGLADESH
BBMR0S,Familytex (BD) Ltd.,BANGLADESH,BANGLADESH
BBNB6G,JMI Syringes & Medical Devices Ltd.,BANGLADESH,BANGLADESH
BCZLQB,Central Pharmaceuticals Ltd.,BANGLADESH,BANGLADESH
BDZR21,Fareast Finance & Investment Ltd.,BANGLADESH,BANGLADESH
BFLQDM,Bangladesh Building Systems Ltd.,BANGLADESH,BANGLADESH
403125,AKB Corp. HAD,BULGARIA,BULGARIA
420742,Central Cooperative Bank AD,BULGARIA,BULGARIA
439248,Grand Hotel Varna Bgn1,BULGARIA,BULGARIA
537251,Bulgartabac Holding AD,BULGARIA,BULGARIA
537261,IHB Electric AD,BULGARIA,BULGARIA
550304,Himko AD,BULGARIA,BULGARIA
553021,Albena Invest Holding,BULGARIA,BULGARIA
553023,Biovet JSC,BULGARIA,BULGARIA
553029,Sopharma AD,BULGARIA,BULGARIA
553220,Zlatni Pyasatsi AD,BULGARIA,BULGARIA
564372,Blagoevgrad-BT AD,BULGARIA,BULGARIA
706685,FAVORIT HOLD AD,BULGARIA,BULGARIA
706696,Cibank Plc Bgn10,BULGARIA,BULGARIA
706697,Stara Planina Holding AD,BULGARIA,BULGARIA
706701,Katex AD,BULGARIA,BULGARIA
706704,Lead and Zinc Complex Plc,BULGARIA,BULGARIA
706727,Industrial Holding Bulgaria AD,BULGARIA,BULGARIA
706729,Comholding AD,BULGARIA,BULGARIA
706733,DOVERIE-United Holding AD,BULGARIA,BULGARIA
706736,Nadejda AD,BULGARIA,BULGARIA
706739,Chernomorski Holding AD,BULGARIA,BULGARIA
706742,Sinergon Holding AD,BULGARIA,BULGARIA
706744,Razvitie Industriya Holding AD,BULGARIA,BULGARIA
706747,Severcoop Gamza Holding AD Sofia,BULGARIA,BULGARIA
706748,Mel Invest Holding AD,BULGARIA,BULGARIA
706753,Industrial Fund AD,BULGARIA,BULGARIA
706833,Orel Invest AD,BULGARIA,BULGARIA
707736,Holding Sveta Sofia AD,BULGARIA,BULGARIA
712388,Paldin Holding AD,BULGARIA,BULGARIA
712390,Republika Holding AD,BULGARIA,BULGARIA
718425,Technology & Innovation Corp. AD,BULGARIA,BULGARIA
739550,Blgarska Holding Company AD,BULGARIA,BULGARIA
741015,ODESSOS Shiprepair Yard S.A.,BULGARIA,BULGARIA
741017,Unipack AD,BULGARIA,BULGARIA
741026,Bulgarski Transporten Holding AD,BULGARIA,BULGARIA
741028,Dupnitsa-Tabac AD-Dupnitsa,BULGARIA,BULGARIA
741030,Elma AD,BULGARIA,BULGARIA
741032,Sever Holding AD,BULGARIA,BULGARIA
741033,Sofia Bulgartabac AD,BULGARIA,BULGARIA
741034,Steel Profiles AD,BULGARIA,BULGARIA
741036,Druzhba AD,BULGARIA,BULGARIA
741037,Ruen Holding AD,BULGARIA,BULGARIA
741038,Slanchev Bryag AD,BULGARIA,BULGARIA
741040,SS Constantine & Helena Holding AD,BULGARIA,BULGARIA
742440,Stroyinvest Holding AD,BULGARIA,BULGARIA
752699,Oil and Gas Exploration and Production Plc,BULGARIA,BULGARIA
754036,Svinekompleks Nikolovo AD,BULGARIA,BULGARIA
754130,Pazardzhik-BT AD,BULGARIA,BULGARIA
754239,Balkancar ZARYA plc,BULGARIA,BULGARIA
754240,Despred AD,BULGARIA,BULGARIA
754334,Original AD,BULGARIA,BULGARIA
754335,Yuri Gagarin Plc,BULGARIA,BULGARIA
754336,Nitex-50 Ad,BULGARIA,BULGARIA
754383,Albena AD,BULGARIA,BULGARIA
754385,Alcomet AD,BULGARIA,BULGARIA
754387,Drujba Glassworks AD,BULGARIA,BULGARIA
754423,Dobrudzha Holding AD,BULGARIA,BULGARIA
754431,Kremikovtsi AD,BULGARIA,BULGARIA
754480,Pamporovo PLC,BULGARIA,BULGARIA
754482,Industrial Holding Company JSC,BULGARIA,BULGARIA
754483,Intransmash-Engineering AD-Sofia,BULGARIA,BULGARIA
754534,Zavod za Shlifovachni Mashini AD,BULGARIA,BULGARIA
754655,Orgachim AD,BULGARIA,BULGARIA
754658,Yambolen AD,BULGARIA,BULGARIA
754700,Asenovgrad Tabac AD,BULGARIA,BULGARIA
754704,Elhim-Iskra JSC,BULGARIA,BULGARIA
754705,Fazerles AD,BULGARIA,BULGARIA
754772,Rodopska Slava AD,BULGARIA,BULGARIA
755162,SIMAT AD,BULGARIA,BULGARIA
755354,Bulgarska Roza AD,BULGARIA,BULGARIA
755373,Interhotels Veliko JSC,BULGARIA,BULGARIA
755733,Kabile-LB AD,BULGARIA,BULGARIA
756366,Dobrotitza-BSK AD,BULGARIA,BULGARIA
756578,IMMI AD,BULGARIA,BULGARIA
756580,Maritsatex AD,BULGARIA,BULGARIA
756727,Ekotab AD,BULGARIA,BULGARIA
756803,Holding Center AD,BULGARIA,BULGARIA
756957,Bulgaria-29 AD,BULGARIA,BULGARIA
757209,Mashstroy JSC,BULGARIA,BULGARIA
757482,Manuela AD,BULGARIA,BULGARIA
757888,Sunny Day AD-Varna,BULGARIA,BULGARIA
757890,Toplivo AD,BULGARIA,BULGARIA
758465,Petrol AD,BULGARIA,BULGARIA
758632,MAK AG,BULGARIA,BULGARIA
758980,Kostenetz-HHI AD,BULGARIA,BULGARIA
762275,HD Dunav AD,BULGARIA,BULGARIA
762276,Momina Krepost PLC,BULGARIA,BULGARIA
762468,Kotlostroene JSC,BULGARIA,BULGARIA
762470,Sheraton Sofia Hotel Balkan,BULGARIA,BULGARIA
763403,Medica AD,BULGARIA,BULGARIA
763405,Holding Coop-Yug AD,BULGARIA,BULGARIA
763575,Pleven-BT AD,BULGARIA,BULGARIA
763576,Ptitsevadstvo-Lomtsi AD,BULGARIA,BULGARIA
763887,Vereya-Tur AD,BULGARIA,BULGARIA
764187,Welding Machines JSC,BULGARIA,BULGARIA
764242,Vega AD,BULGARIA,BULGARIA
765168,Metizi JSC,BULGARIA,BULGARIA
765171,ZSK-Lozovo AD,BULGARIA,BULGARIA
765173,Yavor AD,BULGARIA,BULGARIA
771370,Energoremont Holding AD,BULGARIA,BULGARIA
772042,DZI Insurance PLC,BULGARIA,BULGARIA
773451,Kapitan Diado Nikola AD,BULGARIA,BULGARIA
773452,Ekip-98 Holding AD,BULGARIA,BULGARIA
773453,EMKA JSC,BULGARIA,BULGARIA
774205,Eurocapital Bitex AD,BULGARIA,BULGARIA
B000D1,Vitaprot Slavianovo AD,BULGARIA,BULGARIA
B02N15,Dzi Bank Ad Bgn1,BULGARIA,BULGARIA
B02N1G,Chugunoleene AD,BULGARIA,BULGARIA
B02N1P,TK Hold Plc,BULGARIA,BULGARIA
B02N1W,Svetlina AD,BULGARIA,BULGARIA
B02N2C,"Hydraulic units and systems, AD",BULGARIA,BULGARIA
B032Q3,Slantse Stara Zagora Tabac AD,BULGARIA,BULGARIA
B035N3,Fazan,BULGARIA,BULGARIA
B03B2N,Armeyski Holding AD,BULGARIA,BULGARIA
B03B7K,HOLDING VARNA AD,BULGARIA,BULGARIA
B03D39,Moststroy AD,BULGARIA,BULGARIA
B03FB3,Yutex Holding AD,BULGARIA,BULGARIA
B03HYH,KMM AD Shumen,BULGARIA,BULGARIA
B03J12,Nash Dom-Bulgaria Holding Plc,BULGARIA,BULGARIA
B03J3Y,ROZACHIM Company,BULGARIA,BULGARIA
B03J87,Velbazhd AD,BULGARIA,BULGARIA
B03KDT,Alfa Wood Bulgaria AD,BULGARIA,BULGARIA
B03LHV,Bulgar-Czech Invest Holding AD,BULGARIA,BULGARIA
B03LND,FS Holding AD,BULGARIA,BULGARIA
B03M00,Nicotiana-BT Holding AD,BULGARIA,BULGARIA
B03PWW,Industriale Capital-Holding AD,BULGARIA,BULGARIA
B03QF9,Zenit Agroholding AD,BULGARIA,BULGARIA
B03RXH,Hldg Asenova Krepo Bgn1,BULGARIA,BULGARIA
B03S11,Metalopack AD,BULGARIA,BULGARIA
B03SDW,Sila Holding AD,BULGARIA,BULGARIA
B03SHX,Vaptsarov Holding AD,BULGARIA,BULGARIA
B03SHZ,Varna-Plod AD,BULGARIA,BULGARIA
B03VBH,Ecoinvest Holding JSC,BULGARIA,BULGARIA
B042XR,HOLDING NEW AGE AD,BULGARIA,BULGARIA
B0454H,Metron AD-Sofia,BULGARIA,BULGARIA
B04638,Kontinental Holding AD,BULGARIA,BULGARIA
B0467D,Hydropneumotechnics AD,BULGARIA,BULGARIA
B046GV,Yugoiztochen Holding AD,BULGARIA,BULGARIA
B046J5,Yavor AD-Petrich,BULGARIA,BULGARIA
B047MR,Korado Bulgaria AD,BULGARIA,BULGARIA
B04CKP,Electrometal,BULGARIA,BULGARIA
B04CPK,HIMMASH AD,BULGARIA,BULGARIA
B04CXR,Neochim Plc,BULGARIA,BULGARIA
B04D0B,Polimeri ad,BULGARIA,BULGARIA
B04DB4,Vinzavod Asenovgrad AD,BULGARIA,BULGARIA
B04DC1,Zaharni Zavodi AD,BULGARIA,BULGARIA
B04DQ0,Elenite AD,BULGARIA,BULGARIA
B04DTN,Hydroizomat AD,BULGARIA,BULGARIA
B04DXK,Krepezhni Izdelia AD,BULGARIA,BULGARIA
B04F26,Orgtehnica AD,BULGARIA,BULGARIA
B04F73,Sfilm AD,BULGARIA,BULGARIA
B04FBH,Tovarni Prevozi-Tp Bgn2.00,BULGARIA,BULGARIA
B04FBN,Trakiisko Pivo AD,BULGARIA,BULGARIA
B04FD1,Vidachim AD,BULGARIA,BULGARIA
B04FLV,Akumplast JSC,BULGARIA,BULGARIA
B04FTR,Bulgarska Zahar AD,BULGARIA,BULGARIA
B04G16,Decotex JSC,BULGARIA,BULGARIA
B04GJX,Isperih-BT AD,BULGARIA,BULGARIA
B04GK9,Izgrev-66 AD,BULGARIA,BULGARIA
B04GLS,Kauchuk,BULGARIA,BULGARIA
B04HCJ,M+S Hydraulic AD,BULGARIA,BULGARIA
B04HFZ,Metalic AD,BULGARIA,BULGARIA
B04HWC,Shumen Tabac AD,BULGARIA,BULGARIA
B04HWN,Sirma AD,BULGARIA,BULGARIA
B04HY2,Sparky Eltos AD,BULGARIA,BULGARIA
B04HZ8,PSK Tera Stroy Invest-Stara Zagora AD,BULGARIA,BULGARIA
B04J01,Svilosa AD,BULGARIA,BULGARIA
B04J2D,Transstroy-Burgas AD,BULGARIA,BULGARIA
B04J5D,Vipom AD,BULGARIA,BULGARIA
B04J7N,Zavodski Stroezhi-Devnya AD,BULGARIA,BULGARIA
B04J7T,ZGMM AD,BULGARIA,BULGARIA
B04JCQ,Belovo Paper Mill AD,BULGARIA,BULGARIA
B04K68,Tezko mashinostroene AD,BULGARIA,BULGARIA
B04K8R,Vratitza AD,BULGARIA,BULGARIA
B04KWM,Alba-Via AD,BULGARIA,BULGARIA
B04LCX,Welde Bulgaria AD,BULGARIA,BULGARIA
B04LS7,Velina Plc,BULGARIA,BULGARIA
B0525Q,Bulgarska Roza-Sevtopolis AD,BULGARIA,BULGARIA
B05558,Himsnab Bulgaria AD,BULGARIA,BULGARIA
B0568J,Bulgarian River Shipping J.S.Co.,BULGARIA,BULGARIA
B056SP,Optela AD,BULGARIA,BULGARIA
B056YL,Skladova Tehnika AD,BULGARIA,BULGARIA
B05B0G,Mizia-96 AD,BULGARIA,BULGARIA
B05BRQ,Aroma AD,BULGARIA,BULGARIA
B05C1L,Formoplast Plc,BULGARIA,BULGARIA
B05C7Y,Lavena AD,BULGARIA,BULGARIA
B05CHV,Rodina-91 AD,BULGARIA,BULGARIA
B05CLC,Yuzhen Industrial Park AD,BULGARIA,BULGARIA
B0B3T9,A.V. Buildings AD Sofia,BULGARIA,BULGARIA
B0BJF3,Transcard Financial Services EAD,BULGARIA,BULGARIA
B0BV91,Pribor AD,BULGARIA,BULGARIA
B0BYQ9,Web Media Group AD,BULGARIA,BULGARIA
B0C3G4,ZMM - Yakoruda AD,BULGARIA,BULGARIA
B0C8J5,Aktiv Properties REIT,BULGARIA,BULGARIA
B0CWLS,Bulgarian Telecommunication Company EAD,BULGARIA,BULGARIA
B0D5WC,Park Inc.,BULGARIA,BULGARIA
B0FZML,Advance TerraFund REIT,BULGARIA,BULGARIA
B0G03L,Dzherman-Sofia AD,BULGARIA,BULGARIA
B0G9X4,Bulgarian Real Estate Fund Inc.,BULGARIA,BULGARIA
B0G9XB,Prime Property BG REIT JSC,BULGARIA,BULGARIA
B0HYDH,ELARG Agricultural Land Opportunity Fund REIT,BULGARIA,BULGARIA
B0MJWM,Interlogic-Leasing SA,BULGARIA,BULGARIA
B0T9VT,Quantum Developments REIT,BULGARIA,BULGARIA
B0T9ZB,Intercapital Property Development REIT,BULGARIA,BULGARIA
B0WC8W,Bulstrad Vienna Insurance Group AD,BULGARIA,BULGARIA
B0WD8K,Fund Estates REIT,BULGARIA,BULGARIA
B0X26S,IC Euroins JSC,BULGARIA,BULGARIA
B0X26Y,ERG Capital-2 REIT,BULGARIA,BULGARIA
B0X2NW,Capman Max,BULGARIA,BULGARIA
B0YGWT,Bulland Investments REIT,BULGARIA,BULGARIA
B0YGWX,Dominant Finance S.A.,BULGARIA,BULGARIA
B0Z6TD,Chimimport AD,BULGARIA,BULGARIA
B0ZB6Z,FairPlay Properties REIT AD,BULGARIA,BULGARIA
B125RD,Bulgarian-American Credit Bank,BULGARIA,BULGARIA
B15TBB,Black Sea Investment REIT,BULGARIA,BULGARIA
B17Q50,SAF Magellan AD,BULGARIA,BULGARIA
B189MB,Euroterra Bulgaria AD,BULGARIA,BULGARIA
B18R2G,Zavodski Stroezhi-Kozloduy AD,BULGARIA,BULGARIA
B18R2P,Investor.bg AD,BULGARIA,BULGARIA
B18R3P,Asenova Krepost JSC,BULGARIA,BULGARIA
B197Z4,Advance Equity Holding,BULGARIA,BULGARIA
B19VRG,Interlogic Imoti SA,BULGARIA,BULGARIA
B1BS0X,Bulgarian Investment Group REIT,BULGARIA,BULGARIA
B1BS5F,Premier Fund REIT,BULGARIA,BULGARIA
B1BS6V,Sopharma Properties REIT AD,BULGARIA,BULGARIA
B1BS70,Transinvestment REIT,BULGARIA,BULGARIA
B1CWMR,Capital Management REIT,BULGARIA,BULGARIA
B1CWN2,CCB Real Estate Fund,BULGARIA,BULGARIA
B1FP5K,Invest Property REIT,BULGARIA,BULGARIA
B1G0VV,Energetics & Energy Savings Fund SPV,BULGARIA,BULGARIA
B1G2M1,Transstroy-AM AD,BULGARIA,BULGARIA
B1JF0S,Agro Finance REIT,BULGARIA,BULGARIA
B1L302,Delta Credit JSC,BULGARIA,BULGARIA
B1L483,Health & Wellness REIT,BULGARIA,BULGARIA
B1LDVQ,MONBAT AD,BULGARIA,BULGARIA
B1PXXJ,Sofia Commerce-Pawn Brokerage JSC Pref.,BULGARIA,BULGARIA
B1PZZJ,Exclusive Property REIT,BULGARIA,BULGARIA
B1Q2DY,BulVesta Holding AD,BULGARIA,BULGARIA
B1Q2F0,THE ENERGOREMONT-Bobov Dol AD,BULGARIA,BULGARIA
B1Q2F3,Gotse Delchev-Tabac AD,BULGARIA,BULGARIA
B1Q2F4,Thermo-electric power station Maritza 3 JSC,BULGARIA,BULGARIA
B1Q2F6,Peshtoremont AD,BULGARIA,BULGARIA
B1Q2F7,Chesterfield AD,BULGARIA,BULGARIA
B1Q2FB,SMP-Buhovo AD,BULGARIA,BULGARIA
B1Q2FF,Gamakabel AD Smolyan,BULGARIA,BULGARIA
B1QGYS,Trakiiski Pamuk AD,BULGARIA,BULGARIA
B1QGYV,Super Borovets Property Fund REIT-Varna,BULGARIA,BULGARIA
B1QHMS,Holding Roads PLC,BULGARIA,BULGARIA
B1QHMX,Zlaten Lev Holding AD,BULGARIA,BULGARIA
B1QHMY,Rodna Zemya Holding AD,BULGARIA,BULGARIA
B1QHN2,Pulp & Paper Institute AD,BULGARIA,BULGARIA
B1QHNC,Interstandarts AD,BULGARIA,BULGARIA
B1RMV2,Eurohold Bulgaria AD,BULGARIA,BULGARIA
B1T4SZ,Serdika Properties REIT,BULGARIA,BULGARIA
B1VMLP,Balkan & Sea Properties REIT,BULGARIA,BULGARIA
B1VSJM,Forucom Fund Real Estates REIT,BULGARIA,BULGARIA
B1VSJN,Todoroff AD,BULGARIA,BULGARIA
B1W8FR,Kaolin AD,BULGARIA,BULGARIA
B1XK9Y,Agroenergy Invest-REIT,BULGARIA,BULGARIA
B1XVBR,First Investment Bank AD,BULGARIA,BULGARIA
B1YLNT,ERG Capital -3 REIT,BULGARIA,BULGARIA
B1YWT6,Status Properties REIT-Sofia,BULGARIA,BULGARIA
B1YWTF,Corporate Commercial Bank AD,BULGARIA,BULGARIA
B2338X,Lomsko Pivo AD,BULGARIA,BULGARIA
B23PCN,United Properties REIT,BULGARIA,BULGARIA
B24768,Arco Towers REIT,BULGARIA,BULGARIA
B2496W,Bianor Holding AD Sofia,BULGARIA,BULGARIA
B2497K,Specialized Business Systems AD,BULGARIA,BULGARIA
B28CVC,Pangaea AD,BULGARIA,BULGARIA
B28F8R,City Development REIT,BULGARIA,BULGARIA
B28MMT,Real Estate Investments Fund-FINI REIT,BULGARIA,BULGARIA
B2919M,Etropal AD,BULGARIA,BULGARIA
B29NRY,PRC REIT,BULGARIA,BULGARIA
B29V7G,Zarneni Hrani Bulgaria AD,BULGARIA,BULGARIA
B29VWW,Trace Group Hold AD,BULGARIA,BULGARIA
B2NKW3,Stock Plus AD,BULGARIA,BULGARIA
B2NRTM,Enemona AD,BULGARIA,BULGARIA
B2NTGQ,CBA Asset Management AD,BULGARIA,BULGARIA
B2NVNC,Sopharma Buildings REIT AD,BULGARIA,BULGARIA
B2NWT1,Sopharma Trading AD,BULGARIA,BULGARIA
B2PB0M,Herti AD Shumen,BULGARIA,BULGARIA
B2PKD4,ROI Property Fund Real Estate Investment Trust,BULGARIA,BULGARIA
B2PPS3,Sparky AD,BULGARIA,BULGARIA
B2PPS6,Billboard AD,BULGARIA,BULGARIA
B2Q3T1,Agria Group Holding JSC,BULGARIA,BULGARIA
B2Q93V,Globex Estate Fund REIT,BULGARIA,BULGARIA
B2QGY7,Mart Bulgaria AD-Sofia,BULGARIA,BULGARIA
B2QTPW,BIOIASIS PLC,BULGARIA,BULGARIA
B2R5Z8,Torgoterm AD,BULGARIA,BULGARIA
B2RGBJ,Europa Line Group AD,BULGARIA,BULGARIA
B2RK65,Slantcho JSC,BULGARIA,BULGARIA
B39F0C,Unipharm Ad,BULGARIA,BULGARIA
B39F0L,Citi Properties REIT Sofia,BULGARIA,BULGARIA
B39P1M,BGI Group AD Sofia,BULGARIA,BULGARIA
B3B7MZ,Mekom JSC,BULGARIA,BULGARIA
B3BDXT,Tourin Properties REIT,BULGARIA,BULGARIA
B3BDZF,Bolkan Property Instruments REIT,BULGARIA,BULGARIA
B3CNVD,Capman Green Energy Fund AD,BULGARIA,BULGARIA
B3DCPD,Balkanika Estates REIT,BULGARIA,BULGARIA
B3DCPQ,Infra Holding AD,BULGARIA,BULGARIA
B3FJZH,Expat Beta Reit,BULGARIA,BULGARIA
B42T3N,Bestlodge Universal Capital AD,BULGARIA,BULGARIA
B4PLF8,BG AGRO AD,BULGARIA,BULGARIA
B4T4C2,Primorsko Club Plc,BULGARIA,BULGARIA
B4XB42,Alteron REIT,BULGARIA,BULGARIA
B4XB7M,Energoni AD,BULGARIA,BULGARIA
B4ZTGC,Briast-D AD,BULGARIA,BULGARIA
B55T4F,Advertising Prodigy AD,BULGARIA,BULGARIA
B57GFX,Velgraf Asset Management AD,BULGARIA,BULGARIA
B5LYN7,Solarpro Holding AD,BULGARIA,BULGARIA
B5VR29,Orpheus Club Wellness AD,BULGARIA,BULGARIA
B641G0,Intersolar Varna AD,BULGARIA,BULGARIA
B643ZD,BULGARIAN STOCK EXCHANGE-Sofia,BULGARIA,BULGARIA
B661R2,Mutual Fund Expat Global Equities,BULGARIA,BULGARIA
B7320C,Dir.bg AD,BULGARIA,BULGARIA
B74TCT,Aroma Real Estate AD,BULGARIA,BULGARIA
B7Z3GQ,Speedy EAD Sofia,BULGARIA,BULGARIA
B804GZ,CEZ Razpredelenie Bulgaria AD,BULGARIA,BULGARIA
B89L59,Energo-Pro Sales AD,BULGARIA,BULGARIA
B8H70M,Energo-Pro Grid AD,BULGARIA,BULGARIA
B8V77H,Cez Electro Bulgaria AD,BULGARIA,BULGARIA
B97CBN,Synthetica AD,BULGARIA,BULGARIA
B97MF5,Texim Bank AD,BULGARIA,BULGARIA
BD5HW2,Real Bulland JSC,BULGARIA,BULGARIA
501982,Arenaturist d.d.,CROATIA,CROATIA
501983,Atlantska plovidba d.d.,CROATIA,CROATIA
501985,Croatia Airlines d.d.,CROATIA,CROATIA
501988,Zagrebacka banka dd,CROATIA,CROATIA
502019,Badel 1862 d.d.,CROATIA,CROATIA
502030,CROATIA osiguranje d.d. Class A,CROATIA,CROATIA
502170,Istraturist Umag d.d.,CROATIA,CROATIA
504511,KRAS dd,CROATIA,CROATIA
505339,Podravka d.d.,CROATIA,CROATIA
505346,Privredna banka Zagreb d. d.,CROATIA,CROATIA
505388,Erste & Steiermark Bank,CROATIA,CROATIA
505389,Riviera Adria dd,CROATIA,CROATIA
505838,Plava laguna d.d.,CROATIA,CROATIA
506810,Jadroplov d.d.,CROATIA,CROATIA
506904,Suncani Hvar dd,CROATIA,CROATIA
506906,Imperial d.d.,CROATIA,CROATIA
507181,Hoteli Brela d.d.,CROATIA,CROATIA
507459,Varteks d.d.,CROATIA,CROATIA
507478,Tvornica Duhana Zagreb d.d.,CROATIA,CROATIA
507926,Zagrebacka Pivovar Dem100,CROATIA,CROATIA
507929,Zlatni Rat d.d.,CROATIA,CROATIA
510536,Jelsa dd,CROATIA,CROATIA
513554,Pliva D.D.,CROATIA,CROATIA
520553,Jadranski naftovod d.d.,CROATIA,CROATIA
530337,Ericsson Nikola Tesla d.d.,CROATIA,CROATIA
533560,Splitska Banka D.D Hrk100 Ser'A',CROATIA,CROATIA
537171,KONCAR - Elektroindustrija d.d.,CROATIA,CROATIA
538427,Centar banka d.d. Class A,CROATIA,CROATIA
539779,Liburnia Riviera Hotels Opatija,CROATIA,CROATIA
548694,Unijapapir dd,CROATIA,CROATIA
706612,Dalekovod d.d.,CROATIA,CROATIA
713026,ATLAS Turisticka Agencija d.d.,CROATIA,CROATIA
713037,Rabac Dem100,CROATIA,CROATIA
717406,Brodomerkur d.d.,CROATIA,CROATIA
718219,Croatia Lloyd d.d.,CROATIA,CROATIA
718224,Lola Ribar Hrk400,CROATIA,CROATIA
722190,Karlovacka banka dd Class A,CROATIA,CROATIA
731585,Belisce d.d.,CROATIA,CROATIA
735057,ZIF Velebit d.d.,CROATIA,CROATIA
758301,Tehnika d.d.,CROATIA,CROATIA
760537,Banco Popolare Croatia d.d. Pref.,CROATIA,CROATIA
762248,AD Plastik d.d.,CROATIA,CROATIA
762249,Auto Hrvatska d.d.,CROATIA,CROATIA
762261,Petrokemija d.d.,CROATIA,CROATIA
762419,Zagrebacke pekarne Klara d.d.,CROATIA,CROATIA
762502,Viadukt dd,CROATIA,CROATIA
762503,Tankerska Plovidba d.d.,CROATIA,CROATIA
763537,Exportdrvo d.d.,CROATIA,CROATIA
763539,Hoteli Croatia d.d.,CROATIA,CROATIA
763542,Jadranska banka d.d.,CROATIA,CROATIA
763562,HUP-Zagreb d.d.,CROATIA,CROATIA
763573,Luka Rijeka d.d.,CROATIA,CROATIA
767617,Apartmani Medena d.d.,CROATIA,CROATIA
767625,Dalma dd,CROATIA,CROATIA
767631,SOLARIS d.d.,CROATIA,CROATIA
767632,TOZ Penkala d.d.,CROATIA,CROATIA
767649,Hotel Excelsior d.d.,CROATIA,CROATIA
767652,Hrvatski Duhani d.d.,CROATIA,CROATIA
767747,Proficio d.d.,CROATIA,CROATIA
767748,Slavonski Zatvoreni Investicijski Fond,CROATIA,CROATIA
768145,Uljanik Plovidba d.d.,CROATIA,CROATIA
768870,Koteks d.d.,CROATIA,CROATIA
770247,Nava banke d.d. Zagreb,CROATIA,CROATIA
771838,Hoteli Tucepi d.d.,CROATIA,CROATIA
772234,Valamar Adria holding d.d.,CROATIA,CROATIA
776781,Adriachem D.D. Hrk300,CROATIA,CROATIA
B00GNG,"Koncar - Distribution and Special Transformers, Inc.",CROATIA,CROATIA
B04C2Y,Magma d.d.,CROATIA,CROATIA
B04LCQ,Lavcevic dd,CROATIA,CROATIA
B056QQ,Institut IGH d.d. Class A,CROATIA,CROATIA
B06LFC,Maistra d.d.,CROATIA,CROATIA
B0792F,RIZ-Odasiljaci d.d.,CROATIA,CROATIA
B0C9RC,Valamar Grupa dd,CROATIA,CROATIA
B0LWCZ,Siemens dd,CROATIA,CROATIA
B0SLJ8,Hidroelektra Niskogradnja d.d.,CROATIA,CROATIA
B0VKZ4,Konzum d.d.,CROATIA,CROATIA
B0VQS8,Dakovstina d.d.,CROATIA,CROATIA
