609056,Australian Consolidated Inv. Ltd.,AUSTRALIA
661631,Australian Education Trust,AUSTRALIA
632551,Australian Energy Npv,AUSTRALIA
B1FRCB,Australian Enhanced Income Fund,AUSTRALIA
656821,Australian Ethical Investment Ltd,AUSTRALIA
606490,Australian Foundation Investment Co. Ltd.,AUSTRALIA
607024,Australian Growth Properties,AUSTRALIA
605451,Australian Hospital Care,AUSTRALIA
BDSV86,Australian Industrial REIT,AUSTRALIA
607019,Australian Infrastructure Fund,AUSTRALIA
673118,Australian Leaders Fund Limited,AUSTRALIA
669457,Australian Leisure and Hospitality,AUSTRALIA
B910RC,Australian Masters Yield Fund No 1 Ltd.,AUSTRALIA
B83790,Australian Masters Yield Fund No 2 Ltd.,AUSTRALIA
BG47R9,Australian Masters Yield Fund No 3 Ltd.,AUSTRALIA
BG48F0,Australian Masters Yield Fund No 4 Ltd.,AUSTRALIA
641107,Australian Mines Limited,AUSTRALIA
606610,Australian National Industries Ltd.,AUSTRALIA
B7VHCL,Australian Natural Proteins Limited,AUSTRALIA
B0M3PS,Australian Oil Co. Ltd.,AUSTRALIA
618681,Australian Pacific Coal Limited,AUSTRALIA
600284,Australian Pharmaceutical Industries Ltd,AUSTRALIA
623426,Australian Plantat Npv,AUSTRALIA
619925,Australian Power and Gas Co. Ltd.,AUSTRALIA
B0794D,Australian Renewable Fuels Limited,AUSTRALIA
604325,Australian Resourc Npv,AUSTRALIA
B405YF,Australian Social Infrastructure Fund,AUSTRALIA
SGA.,Australian Solomons Gold Lt Com,AUSTRALIA
606750,Australian United Investment Co. Ltd.,AUSTRALIA
610686,Australian Value Npv,AUSTRALIA
613067,Australian Vintage Ltd,AUSTRALIA
B05R8K,Australian Wealth Management,AUSTRALIA
672788,Australian Zircon NL,AUSTRALIA
B0GZPZ,Australian-American Mining Corporation Limited,AUSTRALIA
606018,Australis Media Npv,AUSTRALIA
614042,Authorised Investment Fund Limited,AUSTRALIA
605943,Auto Group Ltd Npv,AUSTRALIA
649699,Autodom Limited,AUSTRALIA
B0H1MB,Automotive Holdings Group Limited,AUSTRALIA
B04NW3,AUV Enterprises Ltd.,AUSTRALIA
B0LNJD,Auzex Resources Ltd.,AUSTRALIA
B1S9J4,Avalon Minerals Ltd,AUSTRALIA
B29JFX,Avanco Resources Limited,AUSTRALIA
B015YQ,Avastra Sleep Cntr Npv,AUSTRALIA
666212,Avatar Industries Npv,AUSTRALIA
B52B93,Avenue Resources Ltd,AUSTRALIA
BC9ZH2,Aveo Healthcare Limited,AUSTRALIA
B02S2R,Avexa Limited,AUSTRALIA
638611,Avita Medical Ltd,AUSTRALIA
631731,Aviva Corporation Limited,AUSTRALIA
652355,Avjennings Limited,AUSTRALIA
652253,Avoca Resources Ltd,AUSTRALIA
B8KLCF,Avocet Resources Limited,AUSTRALIA
B23G0B,AVZ Minerals Ltd.,AUSTRALIA
602650,AWA Ltd.,AUSTRALIA
638896,Awb,AUSTRALIA
600384,AWE Limited,AUSTRALIA
661779,AXA Asia Pacific Holdings Ltd.,AUSTRALIA
B00HR6,AXG Mining Limited,AUSTRALIA
B1BQS2,Axiom Mining Limited,AUSTRALIA
605375,Axiom Properties Ltd,AUSTRALIA
621487,Axon Instruments Cufs Us Prohibited,AUSTRALIA
B3VYQG,Aziana Limited,AUSTRALIA
B1JRXN,Azimuth Resources Limited,AUSTRALIA
603702,Aztec Resources Ltd.,AUSTRALIA
B0P203,Azumah Resources Limited,AUSTRALIA
B4WHL6,Azure Healthcare Limited,AUSTRALIA
671694,Azure Minerals Limited,AUSTRALIA
B0P01F,Azurn International Ltd.,AUSTRALIA
624885,B Digital Npv,AUSTRALIA
609791,Babcock & Brown Environ.,AUSTRALIA
B02WTT,Babcock & Brown Ltd.,AUSTRALIA
B79S7L,Balamara Resources Limited,AUSTRALIA
607340,Ballarat Brewing Aud1,AUSTRALIA
613615,Ballarat Goldfields NL,AUSTRALIA
612853,Balmoral Corp Npv,AUSTRALIA
B00N06,Bandanna Energy Limited,AUSTRALIA
607615,Bank of Melbourne Ltd.,AUSTRALIA
607624,Bank of Queensland Limited,AUSTRALIA
607323,Bank of Western Australia NPV,AUSTRALIA
631477,Banksia Wines Npv,AUSTRALIA
B07DXJ,Bannerman Resources Limited,AUSTRALIA
B7GQ3R,Bannon Ltd.,AUSTRALIA
B07SFB,Baraka Energy & Resources Limited,AUSTRALIA
631432,Barra Resources Limited,AUSTRALIA
664131,Barrack Mines Ltd Aud0.20,AUSTRALIA
B6VN0G,Baru Resources Limited,AUSTRALIA
B3CLGD,Base Resources Limited,AUSTRALIA
623526,Basin Minerals Npv,AUSTRALIA
B0J6QY,Bass Metals Ltd,AUSTRALIA
B030D7,Bass Strait Oil Company Ltd,AUSTRALIA
600276,Bass Strait Oil Tr Npv (Units),AUSTRALIA
B29K9B,Bassari Resources Limited,AUSTRALIA
B2458M,Bauxite Resources Limited,AUSTRALIA
654079,Baxter Group Npv,AUSTRALIA
B23ZRN,Bbi Eps Limited Exchangeable Pfd,AUSTRALIA
